timeStamp,elapsed,label,responseCode,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1717003364380,3,POST Edit Owner-0,302,Original REST requests  1-133,,true,307,295,38,38,http://localhost:8080/owners/1/edit,3,0,0
1717003364383,2,POST Edit Owner-1,200,Original REST requests  1-133,text,true,4188,221,38,38,http://localhost:8080/owners/1;jsessionid=9E4EDDA82E825778E88DAEF7E85FEC29,2,0,0
1717003364390,5,POST new pet,200,Original REST requests  1-156,text,true,5230,266,38,38,http://localhost:8080/owners/3/pets/new,4,0,1
1717003364397,1,Find owner,200,Original REST requests  1-141,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364403,5,POST new visit,200,Original REST requests  1-126,text,true,4380,490,38,38,http://localhost:8080/owners/3,3,0,0
1717003364403,3,POST new visit-0,302,Original REST requests  1-126,,true,188,313,38,38,http://localhost:8080/owners/3/pets/3/visits/new,3,0,0
1717003364406,2,POST new visit-1,200,Original REST requests  1-126,text,true,4192,177,38,38,http://localhost:8080/owners/3,2,0,0
1717003364416,1,Vets,200,Original REST requests  1-149,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364419,4,POST Edit Owner,200,Original REST requests  1-134,text,true,4495,516,38,38,http://localhost:8080/owners/2;jsessionid=6E7CDA1685ABC38B7B03121D1E916CFB,2,0,0
1717003364419,2,POST Edit Owner-0,302,Original REST requests  1-134,,true,307,295,38,38,http://localhost:8080/owners/2/edit,2,0,0
1717003364421,2,POST Edit Owner-1,200,Original REST requests  1-134,text,true,4188,221,38,38,http://localhost:8080/owners/2;jsessionid=6E7CDA1685ABC38B7B03121D1E916CFB,2,0,0
1717003364430,5,POST new pet,200,Original REST requests  1-157,text,true,5230,266,38,38,http://localhost:8080/owners/1/pets/new,5,0,1
1717003364439,1,Find owner,200,Original REST requests  1-142,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364444,4,POST new visit,200,Original REST requests  1-127,text,true,4380,490,38,38,http://localhost:8080/owners/1,2,0,0
1717003364444,2,POST new visit-0,302,Original REST requests  1-127,,true,188,313,38,38,http://localhost:8080/owners/1/pets/1/visits/new,2,0,0
1717003364447,1,POST new visit-1,200,Original REST requests  1-127,text,true,4192,177,38,38,http://localhost:8080/owners/1,1,0,0
1717003364457,1,Vets,200,Original REST requests  1-150,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364461,4,POST Edit Owner,200,Original REST requests  1-135,text,true,4495,516,38,38,http://localhost:8080/owners/3;jsessionid=4224DFCAB166BA50EDA6683EF898A6E3,2,0,0
1717003364461,2,POST Edit Owner-0,302,Original REST requests  1-135,,true,307,295,38,38,http://localhost:8080/owners/3/edit,2,0,0
1717003364463,2,POST Edit Owner-1,200,Original REST requests  1-135,text,true,4188,221,38,38,http://localhost:8080/owners/3;jsessionid=4224DFCAB166BA50EDA6683EF898A6E3,2,0,0
1717003364471,5,POST new pet,200,Original REST requests  1-158,text,true,5230,266,38,38,http://localhost:8080/owners/2/pets/new,5,0,1
1717003364478,1,Find owner,200,Original REST requests  1-143,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364485,5,POST new visit,200,Original REST requests  1-128,text,true,4380,490,39,39,http://localhost:8080/owners/2,3,0,0
1717003364485,3,POST new visit-0,302,Original REST requests  1-128,,true,188,313,39,39,http://localhost:8080/owners/2/pets/2/visits/new,3,0,0
1717003364488,2,POST new visit-1,200,Original REST requests  1-128,text,true,4192,177,39,39,http://localhost:8080/owners/2,2,0,0
1717003364497,1,Vets,200,Original REST requests  1-151,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364500,4,POST Edit Owner,200,Original REST requests  1-136,text,true,4495,516,38,38,http://localhost:8080/owners/1;jsessionid=CC4CF89B0A6F4E7699FDAB943C56536B,2,0,0
1717003364500,2,POST Edit Owner-0,302,Original REST requests  1-136,,true,307,295,38,38,http://localhost:8080/owners/1/edit,2,0,0
1717003364502,2,POST Edit Owner-1,200,Original REST requests  1-136,text,true,4188,221,38,38,http://localhost:8080/owners/1;jsessionid=CC4CF89B0A6F4E7699FDAB943C56536B,2,0,0
1717003364511,4,POST new pet,200,Original REST requests  1-159,text,true,5230,266,38,38,http://localhost:8080/owners/3/pets/new,4,0,1
1717003364518,1,Find owner,200,Original REST requests  1-144,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364528,6,POST new visit,200,Original REST requests  1-129,text,true,4380,490,39,39,http://localhost:8080/owners/3,4,0,0
1717003364528,4,POST new visit-0,302,Original REST requests  1-129,,true,188,313,39,39,http://localhost:8080/owners/3/pets/3/visits/new,4,0,0
1717003364532,2,POST new visit-1,200,Original REST requests  1-129,text,true,4192,177,39,39,http://localhost:8080/owners/3,2,0,0
1717003364537,1,Vets,200,Original REST requests  1-152,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364539,4,POST Edit Owner,200,Original REST requests  1-137,text,true,4495,516,38,38,http://localhost:8080/owners/2;jsessionid=6B3D1D1B46B589D8A03B111BEC68856F,2,0,0
1717003364539,2,POST Edit Owner-0,302,Original REST requests  1-137,,true,307,295,38,38,http://localhost:8080/owners/2/edit,2,0,0
1717003364541,2,POST Edit Owner-1,200,Original REST requests  1-137,text,true,4188,221,38,38,http://localhost:8080/owners/2;jsessionid=6B3D1D1B46B589D8A03B111BEC68856F,2,0,0
1717003364552,5,POST new pet,200,Original REST requests  1-160,text,true,5230,266,38,38,http://localhost:8080/owners/1/pets/new,5,0,1
1717003364559,1,Find owner,200,Original REST requests  1-145,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364567,5,POST new visit,200,Original REST requests  1-130,text,true,4380,490,39,39,http://localhost:8080/owners/1,3,0,0
1717003364567,3,POST new visit-0,302,Original REST requests  1-130,,true,188,313,39,39,http://localhost:8080/owners/1/pets/1/visits/new,3,0,0
1717003364570,2,POST new visit-1,200,Original REST requests  1-130,text,true,4192,177,39,39,http://localhost:8080/owners/1,2,0,0
1717003364578,2,Vets,200,Original REST requests  1-153,text,true,4264,125,38,38,http://localhost:8080/vets.html,2,0,0
