checks,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
delete_owner_duration,1744829532,3.175,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.1469,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.1494,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,2.7085,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.2337,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,2.0949,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.1525,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,4.0152,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,97.6233,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,96.0367,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.7828,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.7828,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,4.1988,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,2.0943,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.1403,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,90.1203,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.1919,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,83.4137,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,87.0822,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.1997,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,4.0548,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,2.993,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.5226,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.1783,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829532,3.7346,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,85.38,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,3.3119,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,3.7323,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,2.6432,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,3.169,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,3.638,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,3.0717,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,2.598,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,2.0906,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,8.3021,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,8.3021,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,3.3834,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,93.4298,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,2.6764,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,2.6612,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,2.6772,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,2.6218,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,2.0814,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,92.7692,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,96.9783,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,3.7494,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,3.837,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,2.7381,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,3.1807,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,3.1807,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,2.658,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829533,3.1867,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,85.083,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,85.1456,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.3267,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,97.1112,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.1943,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.1943,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,2.0914,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.876,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,5.1074,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,5.7734,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.1693,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.15,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,84.3324,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.1962,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.6126,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.6126,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.0627,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.1789,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,85.2135,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.1592,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.4947,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,92.4406,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,2.5434,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,2.011,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.6433,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,4.3431,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,85.4116,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,83.7747,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,1.6174,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,3.4126,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,2.6426,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829534,2.6426,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,3.7047,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,3.7047,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,3.7047,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,84.6726,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,84.1533,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,2.6509,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,95.1215,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,2.5663,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,3.0801,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,89.5088,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,86.6926,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,86.1707,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,84.617,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,5.7885,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,5.2703,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,3.1916,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,3.7635,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,91.2914,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,4.5359,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,6.306,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,2.6654,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,3.1974,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,3.1974,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,94.1123,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,94.1123,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,94.1123,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,5.4874,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,3.7803,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,3.2864,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,3.1573,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829535,2.644,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.2051,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.1669,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.6834,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.1416,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,2.0988,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,2.6576,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,2.6401,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.1623,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,2.6343,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,84.7568,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.4035,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.4035,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.4035,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.4035,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.2529,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.7649,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,2.6326,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.1616,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,93.1367,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,2.0813,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.2052,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,2.6248,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,93.5155,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,5.2653,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,5.2653,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,2.0871,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,94.42,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,84.9286,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,2.7594,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829536,3.7722,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,2.6434,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.1931,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,4.0148,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.124,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.1635,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,2.6319,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,2.656,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.241,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.241,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,2.6926,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,94.1244,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,96.7855,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,2.8572,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.3232,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.3232,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.7348,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,84.7904,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.8833,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,96.0635,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,96.0644,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,5.2949,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,85.2646,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.2002,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.7246,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,2.6547,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,2.6428,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,2.6542,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,3.1723,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,2.1036,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829537,89.1295,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,92.5472,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,2.687,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,84.0425,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,83.4727,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,85.0926,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,84.5696,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,4.7033,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,93.1588,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,93.6847,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,3.2359,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,5.6792,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,84.7421,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,2.4081,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,2.9328,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,2.9328,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,2.6407,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,2.6237,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,2.6237,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,95.7834,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,87.6429,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,2.6589,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,3.1854,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,3.1684,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,2.6643,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,2.6627,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,91.1878,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,91.1878,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,90.6552,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,89.5915,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,3.1882,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829538,94.0055,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,93.667,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.1674,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,95.2941,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.6819,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.6819,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.6562,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.6562,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.6435,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,8.4459,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,84.1239,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,4.8094,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.6388,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.2377,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.2377,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.675,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.249,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,84.6372,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,5.2845,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.1867,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.384,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.1357,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.6963,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.6102,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.6102,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.1359,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.0878,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.7001,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.1941,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.1399,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,96.6468,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,2.6542,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829539,3.5055,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,96.6583,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,97.1904,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.2027,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,2.6306,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.363,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.8362,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.7542,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,83.6425,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,2.1278,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,90.9487,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.2031,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.1979,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.2899,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.2886,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,4.2352,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.1902,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,9.9685,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,8.9015,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,2.6564,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.1766,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.6718,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,2.632,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.1548,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,88.9569,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,2.9503,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,2.1185,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,96.6688,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,3.8441,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,2.6817,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,83.9239,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,5.2572,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829540,6.8327,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,3.7109,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,3.214,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,3.6626,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,4.1645,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,94.1391,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,2.7037,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,3.8781,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,2.7505,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,3.1511,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,3.2206,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,97.25,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,97.2317,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,2.4443,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,2.4443,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829541,4.039,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
